datetime,value
2017-03-29,275887356.8
2017-03-30,403574969.0
2017-03-31,499304492.3
2017-04-03,540085154.8
2017-04-04,487693977.6
2017-04-05,534604650.9
2017-04-06,570398777.0
2017-04-07,700653631.7
2017-04-10,985007117.4
2017-04-11,1652695863.5
2017-04-12,628898145.6
2017-04-13,1048360024.8
2017-04-14,344332491.0
2017-04-17,206209904.8
2017-04-18,447841370.9
2017-04-19,487001559.3
2017-04-20,754758039.9
2017-04-21,703519503.4
2017-04-24,405294398.9
2017-04-25,865248473.4
2017-04-26,984874163.2
2017-04-27,657920061.7
2017-04-28,565972445.8
2017-05-02,403331515.5
2017-05-03,609137733.6
2017-05-04,629540262.2
2017-05-05,880217246.6
2017-05-10,450926646.8
2017-05-11,341775165.8
2017-05-12,244355369.7
2017-05-15,394461561.7
2017-05-16,1369193660.3
2017-05-17,562461592.6
2017-05-18,748297200.7
2017-05-19,948385925.0
2017-05-22,494471185.7
2017-05-23,443448615.4
2017-05-24,1100748979.8
2017-05-25,283279366.2
2017-05-26,403576025.5
2017-05-29,122037178.4
2017-05-30,277599569.1
2017-05-31,523659037.9
2017-06-01,607099783.8
2017-06-02,689435843.2
2017-06-05,369980287.3
2017-06-06,208387738.3
2017-06-07,355966721.7
2017-06-08,515307349.4
2017-06-09,496427647.1
2017-06-13,428030014.8
2017-06-14,547131138.2
2017-06-15,2766063646.4
2017-06-16,1781414819.6
2017-06-19,627368997.9
2017-06-20,1280083043.9
2017-06-21,348530669.1
2017-06-22,1197486001.5
2017-06-23,893195091.9
2017-06-26,277127115.5
2017-06-27,823480499.0
2017-06-28,633198844.3
2017-06-29,634973169.3
2017-06-30,580306267.3
2017-07-03,351541300.5
2017-07-04,308090139.0
2017-07-05,434214604.9
2017-07-06,428680392.8
2017-07-07,381333980.7
2017-07-10,359399352.0
2017-07-11,320011735.9
2017-07-12,675908621.3
2017-07-13,363853258.9
2017-07-14,273599307.5
2017-07-17,274277554.3
2017-07-18,491035928.9
2017-07-19,359159678.6
2017-07-20,648664134.6
2017-07-21,355097807.6
2017-07-24,488763536.2
2017-07-25,624176694.7
2017-07-26,300311355.4
2017-07-27,385022050.8
2017-07-28,2542400907.8
2017-07-31,903404808.0
2017-08-01,505855127.6
2017-08-02,805558558.8
2017-08-03,526462343.8
2017-08-04,401710140.0
2017-08-07,319739156.7
2017-08-08,895132330.5
2017-08-09,834404641.2
2017-08-10,461365556.2
2017-08-11,610768543.3
2017-08-14,200379687.7
2017-08-15,404324234.5
2017-08-16,314647092.7
2017-08-17,186268879.0
2017-08-18,384497311.6
2017-08-21,194026410.4
2017-08-22,117977479.8
2017-08-23,411452730.3
2017-08-24,363009442.7
2017-08-25,601164906.0
2017-08-28,317271499.9
2017-08-29,405659531.2
2017-08-30,2203845259.8
2017-08-31,1157424783.5
2017-09-01,2018525654.4
2017-09-04,1285396469.7
2017-09-05,1645616209.7
2017-09-06,908016349.0
2017-09-07,493963934.9
2017-09-08,781735567.1
2017-09-11,817767765.9
2017-09-12,1317565828.9
2017-09-13,1396276300.2
2017-09-14,608772160.9
2017-09-15,912779335.3
2017-09-18,359737031.1
2017-09-19,612103989.6
2017-09-20,789768966.7
2017-09-21,687606899.1
2017-09-22,684235137.2
2017-09-25,719268677.6
2017-09-26,812353143.2
2017-09-27,697567571.8
2017-09-28,458183313.0
2017-09-29,258023655.0
2017-10-02,665842400.8
2017-10-03,361701197.4
2017-10-04,364969329.4
2017-10-05,781576543.6
2017-10-06,1139251611.3
2017-10-09,419815447.2
2017-10-10,372970389.7
2017-10-11,918204601.4
2017-10-12,434369394.1
2017-10-13,373505029.6
2017-10-16,386303217.1
2017-10-17,319704831.0
2017-10-18,336077962.1
2017-10-19,445338143.0
2017-10-20,331326362.1
2017-10-23,246271875.4
2017-10-24,340257426.4
2017-10-25,450527573.8
2017-10-26,315676315.7
2017-10-27,415242769.9
2017-10-30,302383131.6
2017-10-31,394152909.0
2017-11-01,453197277.6
2017-11-02,373539775.1
2017-11-03,460028675.9
2017-11-07,1019560372.8
2017-11-08,440575171.9
2017-11-09,1933537760.1
2017-11-10,652421824.3
2017-11-13,427812364.5
2017-11-14,1425379000.9
2017-11-15,1679410670.9
2017-11-16,5883167793.0
2017-11-17,2154993426.6
2017-11-20,1318469391.9
2017-11-21,1211654163.8
2017-11-22,680129194.8
2017-11-23,426776324.4
2017-11-24,983644300.6
2017-11-27,405916938.0
2017-11-28,555001875.1
2017-11-29,358280837.0
2017-11-30,985709206.9
2017-12-01,1300614332.9
2017-12-04,532058263.2
2017-12-05,380624127.4
2017-12-06,417223103.7
2017-12-07,471565530.1
2017-12-08,341572390.6
2017-12-11,761559681.3
2017-12-12,483595797.8000002
2017-12-13,1211548948.0
2017-12-14,1716975150.5
2017-12-15,658074607.0
2017-12-18,506567583.7
2017-12-19,990823683.9
2017-12-20,2628491880.7
2017-12-21,2120145303.1
2017-12-22,1453391876.0
2017-12-25,383724399.4
2017-12-26,420467314.0
2017-12-27,2046661551.6
2017-12-28,884723329.4
2017-12-29,558044512.2
2018-01-03,843220389.7
2018-01-04,901142815.8
2018-01-05,469158792.0
2018-01-09,1643982953.6
2018-01-10,1206268375.5
2018-01-11,1134172517.8
2018-01-12,826358480.2
2018-01-15,663801621.6
2018-01-16,774523233.3
2018-01-17,1181635821.3
2018-01-18,1148776247.2
2018-01-19,977781583.0
2018-01-22,599096714.9
2018-01-23,717396131.3
2018-01-24,714582380.3
2018-01-25,1466938703.5
2018-01-26,819451406.9
2018-01-29,579307345.8
2018-01-30,538931929.9
2018-01-31,451905143.7
2018-02-01,1167678720.0
2018-02-02,861633984.2
2018-02-05,663004416.5
2018-02-06,2279009328.4
2018-02-07,683221019.4
2018-02-08,1530580496.2
2018-02-09,1339683828.5
2018-02-12,814559626.3
2018-02-13,578574338.2
2018-02-14,848079285.1
2018-02-15,977593330.6
2018-02-16,497349240.3
2018-02-19,301062437.1
2018-02-20,363181808.9
2018-02-21,1731354966.0
2018-02-22,3646338377.7000017
2018-02-26,5652448296.5
2018-02-27,2334068391.4
2018-02-28,2985402691.9
2018-03-01,1321185833.2
2018-03-02,1272886571.9
2018-03-05,1054118077.2
2018-03-06,1162129206.7
2018-03-07,2043419156.7
2018-03-09,1938585697.7
2018-03-12,1848171788.2
2018-03-13,1589069346.8
2018-03-14,1650904060.9
2018-03-15,1797121727.2
2018-03-16,2018640856.5
2018-03-19,680772092.2
2018-03-20,1027033103.6
2018-03-21,1652182182.3
2018-03-22,1486213401.1
2018-03-23,927688832.2
2018-03-26,1725465592.2
2018-03-27,1108335672.5
2018-03-28,859822350.8
2018-03-29,1067786445.6
2018-03-30,215831555.4
2018-04-02,646436389.7
2018-04-03,2217391301.1
2018-04-04,1013482575.1
2018-04-05,3608434069.1
2018-04-06,4612400257.8
2018-04-09,6017971259.3
2018-04-10,4197720212.1
2018-04-11,2177617373.3
2018-04-12,1070779672.3
2018-04-13,1371451308.6
2018-04-16,1445308878.8
2018-04-17,1830840132.6
2018-04-18,1272450880.0
2018-04-19,1133658406.2
2018-04-20,833956653.6
2018-04-23,1106620465.0
2018-04-24,1437796259.2
2018-04-25,764356700.4
2018-04-26,1042844855.7
2018-04-27,717970170.3000001
2018-04-28,139296942.4
2018-04-30,706893214.7
2018-05-02,827569602.1999995
2018-05-03,614081772.2
2018-05-04,454929390.4
2018-05-07,699751089.1
2018-05-08,1071211133.5
2018-05-10,819771938.5
2018-05-11,1076081837.9
2018-05-14,1030138847.5
2018-05-15,2053328944.7
2018-05-16,1082246972.9
2018-05-17,1773436935.1
2018-05-18,1110300021.0
2018-05-21,900688385.5
2018-05-22,566901274.6
2018-05-23,736540012.7
2018-05-24,779684496.9
2018-05-25,831457676.1
2018-05-28,449493308.7
2018-05-29,934422428.1
2018-05-30,1615706683.8
2018-05-31,6425493889.8
2018-06-01,3765786447.8
2018-06-04,1443000244.9
2018-06-05,910201274.5
2018-06-06,781067987.8
2018-06-07,878125467.4
2018-06-08,1882884199.6
2018-06-09,176792532.0
2018-06-11,859967843.6
2018-06-13,1156849685.2
2018-06-14,773679568.9
2018-06-15,1056899488.2
2018-06-18,1758870724.9
2018-06-19,1261537859.9
2018-06-20,1497538537.6
2018-06-21,1335805274.6
2018-06-22,929390261.3
2018-06-25,823716107.2
2018-06-26,630955571.8
2018-06-27,1010513189.1
2018-06-28,1440372104.8
2018-06-29,1014733186.4
2018-07-02,1197604471.2
2018-07-03,638446599.8
2018-07-04,579558206.8
2018-07-05,607916330.0
2018-07-06,718814302.6
2018-07-09,722546629.2
2018-07-10,593036101.5
2018-07-11,675880384.1
2018-07-12,609709236.9
2018-07-13,1322830170.5
2018-07-16,1019811515.5
2018-07-17,628841905.9
2018-07-18,427411503.7
2018-07-19,946276810.3
2018-07-20,734458245.7
2018-07-23,360991663.6
2018-07-24,511805718.0
2018-07-25,740925031.8
2018-07-26,389534146.0
2018-07-27,328621921.0
2018-07-30,350790192.3
2018-07-31,446898739.8
2018-08-01,658822702.8
2018-08-02,444151812.7
2018-08-03,481793311.9
2018-08-06,508711987.2
2018-08-07,380203426.3
2018-08-08,1382077879.0
2018-08-09,2752234574.0000014
2018-08-10,1282305202.9
2018-08-13,948349255.7
2018-08-14,652682391.9
2018-08-15,527045800.0
2018-08-16,342635334.1
2018-08-17,367108527.7
2018-08-20,275576906.1
2018-08-21,349930158.1
2018-08-22,1005642162.2
2018-08-23,1406165877.8
2018-08-24,1321491930.7
2018-08-27,576827949.4
2018-08-28,429633513.1
2018-08-29,509081751.7
2018-08-30,518458461.7
2018-08-31,587417619.4
2018-09-03,277383677.2
2018-09-04,415215805.7
2018-09-05,562420795.3
2018-09-06,794095291.7
2018-09-07,647097882.8
2018-09-10,864455381.6
2018-09-11,797139265.2
2018-09-12,693348156.1
2018-09-13,1535223104.2
2018-09-14,1040722493.1
2018-09-17,524203356.4
2018-09-18,707018391.6
2018-09-19,812119322.6
2018-09-20,1457468927.9
2018-09-21,746309550.7
2018-09-24,957293311.2
2018-09-25,431980104.3
2018-09-26,732647449.8
2018-09-27,1027151505.0
2018-09-28,925503349.6
2018-10-01,532285457.0
2018-10-02,399078644.5
2018-10-03,674120911.2
2018-10-04,863964994.0
2018-10-05,546832812.3
2018-10-08,590820465.2
2018-10-09,868415068.6
2018-10-10,784877514.5
2018-10-11,1682064260.3
2018-10-12,799773248.8
2018-10-15,617352625.3
2018-10-16,993314298.2
2018-10-17,756451042.4
2018-10-18,450109601.2
2018-10-19,735865102.9
2018-10-22,982704907.2
2018-10-23,887692909.7
2018-10-24,1051173640.5
2018-10-25,406171108.6
2018-10-26,518120329.8
2018-10-29,464270031.2
2018-10-30,426152220.5
2018-10-31,526226195.1
2018-11-01,650891671.2
2018-11-02,414805762.3
2018-11-06,578134917.1
2018-11-07,2168299055.45
2018-11-08,1381254230.1
2018-11-09,786522306.55
2018-11-12,752117435.35
2018-11-13,1253798469.35
2018-11-14,672116470.65
2018-11-15,1281638847.45
2018-11-16,773192751.7
2018-11-19,492640504.15
2018-11-20,776279761.55
2018-11-21,870897748.5
2018-11-22,517419236.3
2018-11-23,457511921.2
2018-11-26,1128055098.75
2018-11-27,454449615.3
2018-11-28,592234748.7999998
2018-11-29,830639200.2
2018-11-30,462521023.85
2018-12-03,505436614.8
2018-12-04,697492809.7
2018-12-05,621984824.4
2018-12-06,460315206.85
2018-12-07,625306908.1
2018-12-10,410783631.25
2018-12-11,391103935.45
2018-12-12,438792098.65
2018-12-13,284864753.9
2018-12-14,434140079.3
2018-12-17,736154631.45
2018-12-18,606025308.7
2018-12-19,462177380.55
2018-12-20,834751200.25
2018-12-21,641703542.6
2018-12-24,775414051.9
2018-12-25,905199514.55
2018-12-26,613474771.35
2018-12-27,711264329.55
2018-12-28,693889751.15
2018-12-29,200123694.2
2019-01-03,307679094.85
2019-01-04,296856106.25
2019-01-08,383012779.55
2019-01-09,429540026.75
2019-01-10,448676794.15
2019-01-11,528556158.7
2019-01-14,325828804.15
2019-01-15,489075094.2
2019-01-16,310874843.5
2019-01-17,310759846.55
2019-01-18,1266351504.5
2019-01-21,868945871.4
2019-01-22,809610437.9
2019-01-23,884602823.9
2019-01-24,1426419576.6
2019-01-25,618785018.6
2019-01-28,659376972.1
2019-01-29,499413471.4
2019-01-30,371644290.3
2019-01-31,524971172.4
2019-02-01,619128609.65
2019-02-04,573752058.35
2019-02-05,478009624.1
2019-02-06,598693561.4
2019-02-07,549020155.75
2019-02-08,451322641.5
2019-02-11,408404706.95
2019-02-12,514419648.85
2019-02-13,781561664.55
2019-02-14,1317542711.75
2019-02-15,536697255.0
2019-02-18,451684486.1
2019-02-19,379872589.5
2019-02-20,264014667.0
2019-02-21,489218445.45
2019-02-22,299925244.05
2019-02-25,392802540.3
2019-02-26,490601840.3
2019-02-27,589370570.35
2019-02-28,377069624.55
2019-03-01,346193288.3
2019-03-04,285526440.05
2019-03-05,641625407.05
2019-03-06,375162835.45
2019-03-07,397560364.85
2019-03-11,463461928.15
2019-03-12,468180585.85
2019-03-13,758686339.25
2019-03-14,663189016.7
2019-03-15,1354643798.2
2019-03-18,948901849.05
2019-03-19,352452558.65
2019-03-20,533028488.5
2019-03-21,724757365.3
2019-03-22,477510794.7
2019-03-25,514141339.25
2019-03-26,401706575.2
2019-03-27,255271179.3
2019-03-28,190842274.95
2019-03-29,724837562.7
2019-04-01,467441242.95
2019-04-02,388679031.4
2019-04-03,740340016.6
2019-04-04,242420322.55
2019-04-05,357087300.7
2019-04-08,364603369.15
2019-04-09,664948109.8
2019-04-10,2351051159.7
2019-04-11,509823333.4
2019-04-12,464500136.15
2019-04-15,544395579.45
2019-04-16,595759919.5
2019-04-17,385771468.5
2019-04-18,444428758.95
2019-04-19,176322438.85
2019-04-22,236139651.55
2019-04-23,857746249.65
2019-04-24,866907193.15
2019-04-25,478934924.15
2019-04-26,419596785.85
2019-04-29,249890932.7
2019-04-30,432589585.1
2019-05-02,207538100.6
2019-05-03,292712876.5
2019-05-06,187528601.7499999
2019-05-07,322651757.45
2019-05-08,232275678.0
2019-05-10,351383820.05
2019-05-13,332019878.35
2019-05-14,362833310.85
2019-05-15,631465731.25
2019-05-16,306384198.45
2019-05-17,306367774.7
2019-05-20,243478819.6
2019-05-21,303364574.75
2019-05-22,365286792.35
2019-05-23,3910131138.0
2019-05-24,5159750248.95
2019-05-27,719276852.3
2019-05-28,1469076328.2500007
2019-05-29,1203662522.2
2019-05-30,1137597516.8
2019-05-31,567618754.7
2019-06-03,1361245136.9
2019-06-04,731500772.2
2019-06-05,3382217664.35
2019-06-06,1353366804.7
2019-06-07,641016368.5
2019-06-10,878419712.6
2019-06-11,3059892153.6
2019-06-13,974371903.2
2019-06-14,791246080.85
2019-06-17,751649165.7
2019-06-18,759242895.35
2019-06-19,695583566.9
2019-06-20,1248853378.45
2019-06-21,1253171158.4
2019-06-24,1619578634.65
2019-06-25,790454628.45
2019-06-26,572294930.0
2019-06-27,562943874.85
2019-06-28,412475616.7
2019-07-01,844071388.35
2019-07-02,429436210.4
2019-07-03,456040790.75
2019-07-04,3103351666.4
2019-07-05,1671357757.7
2019-07-08,3746778808.8
2019-07-09,2378670798.7
2019-07-10,3724542002.4
2019-07-11,3741187958.75
2019-07-12,2894670765.15
2019-07-15,1916977003.9
2019-07-16,1249458874.15
2019-07-17,1365682434.25
2019-07-18,1494177931.25
2019-07-19,823212563.75
2019-07-22,2275454982.85
2019-07-23,1126493829.9
2019-07-24,940773509.15
2019-07-25,976404992.1
2019-07-26,914859130.4
2019-07-29,579264166.6
2019-07-30,468295554.2
2019-07-31,608899214.35
2019-08-01,756908810.5
2019-08-02,2611078992.65
2019-08-05,1219139677.95
2019-08-06,830034079.95
2019-08-07,1407871940.6
2019-08-08,2383515172.65
2019-08-09,623824004.7999998
2019-08-12,577158929.55
2019-08-13,1113425594.8
2019-08-14,1260626276.55
2019-08-15,1177952908.3
2019-08-16,831113337.1
2019-08-19,884577963.1
2019-08-20,1544318763.7
2019-08-21,800843364.55
2019-08-22,679625662.35
2019-08-23,975307950.1
2019-08-26,695261164.1
2019-08-27,752754623.45
2019-08-28,574930337.55
2019-08-29,945790027.5
2019-08-30,876304710.75
2019-09-02,1213342050.15
2019-09-03,922614930.45
2019-09-04,7232407102.8
2019-09-05,4877980268.8
2019-09-06,1476264721.95
2019-09-09,982975409.05
2019-09-10,2456606353.0
2019-09-11,1489384455.1
2019-09-12,1523838760.0
2019-09-13,866682584.05
2019-09-16,838964710.4
2019-09-17,994547832.1
2019-09-18,1117789820.35
2019-09-19,819035931.5
2019-09-20,796959560.4
2019-09-23,512595353.1
2019-09-24,2595988453.05
2019-09-25,948386989.85
2019-09-26,1448262592.1
2019-09-27,411887147.0
2019-09-30,657780134.25
2019-10-01,397420202.9
2019-10-02,1070573185.05
2019-10-03,1718612189.75
2019-10-04,621912782.2
2019-10-07,701923167.95
2019-10-08,816600875.2
2019-10-09,601512884.2
2019-10-10,547360206.15
2019-10-11,1440271601.55
2019-10-14,542015691.65
2019-10-15,647835681.0
2019-10-16,502325914.3
2019-10-17,371762032.2
2019-10-18,1475651527.7
2019-10-21,2146978782.35
2019-10-22,1046187041.0
2019-10-23,2276204642.55
2019-10-24,1235118630.55
2019-10-25,1293710319.15
2019-10-28,981549398.75
2019-10-29,620826108.05
2019-10-30,1526484606.05
2019-10-31,1214096818.65
2019-11-01,697843832.7
2019-11-05,1341299106.4
2019-11-06,3967593737.0
2019-11-07,2254773426.2
2019-11-08,4580315432.25
2019-11-11,4459479935.95
2019-11-12,3567623297.25
2019-11-13,3333478094.3
2019-11-14,2255223568.1
2019-11-15,1086673223.95
2019-11-18,1152608291.4
2019-11-19,1060893257.35
2019-11-20,1155919172.65
2019-11-21,985547895.9
2019-11-22,675940584.45
2019-11-25,488198186.2
2019-11-26,1006585279.8
2019-11-27,479994594.85
2019-11-28,827355782.5
2019-11-29,911498573.7
2019-12-02,1148902024.45
2019-12-03,1293719363.45
2019-12-04,915260820.2
2019-12-05,522420053.3
2019-12-06,763209445.3
2019-12-09,825645262.3
2019-12-10,813919617.2
2019-12-11,558513409.8
2019-12-12,759696215.15
2019-12-13,1997317503.55
2019-12-16,1263601190.6
2019-12-17,682533202.05
2019-12-18,1028001319.0
2019-12-19,1631039815.85
2019-12-20,799593570.75
2019-12-23,547040161.9
2019-12-24,445262487.45
2019-12-25,573581459.75
2019-12-26,465472741.65
2019-12-27,717174639.65
2019-12-30,545894082.7
2020-01-03,549559279.9
2020-01-06,368895793.95
2020-01-08,1347597297.1
2020-01-09,1387380128.5
2020-01-10,1422514401.85
2020-01-13,1565494120.5
2020-01-14,1891973977.5
2020-01-15,2833190981.85
2020-01-16,1464964639.5
2020-01-17,1344876338.45
2020-01-20,2173621015.9
2020-01-21,7722363226.85
2020-01-22,2566588622.65
2020-01-23,2110177413.3
2020-01-24,1939133089.05
2020-01-27,2389715407.65
2020-01-28,1223115679.9
2020-01-29,1636135994.3
2020-01-30,1064965022.25
2020-01-31,1414196588.0
2020-02-03,1351918069.3
2020-02-04,1811987712.65
2020-02-05,1887077447.3
2020-02-06,1460423331.05
2020-02-07,841768004.35
2020-02-10,1669281970.05
2020-02-11,1333694144.1
2020-02-12,941176153.7
2020-02-13,1377181143.85
2020-02-14,558191189.6
2020-02-17,442462909.3
2020-02-18,1129018837.0
2020-02-19,655205703.45
2020-02-20,601877594.45
2020-02-21,948097720.45
2020-02-25,2534910827.4
2020-02-26,2471940020.3
2020-02-27,2147760874.75
2020-02-28,3862404888.0
2020-03-02,2810055392.05
2020-03-03,2211367491.2
2020-03-04,1255430172.25
2020-03-05,1100411612.9
2020-03-06,2593763215.95
2020-03-10,3872200100.1
2020-03-11,2181638639.4
2020-03-12,4854860225.95
2020-03-13,4197267474.5
2020-03-16,3578250562.0
2020-03-17,2720633058.8
2020-03-18,2593257197.2
2020-03-19,2981147326.5
2020-03-20,3764067957.65
2020-03-23,2511120441.25
2020-03-24,2081718721.15
2020-03-25,4416428023.25
2020-03-26,2109544571.05
2020-03-27,1921554769.4
2020-03-30,2411365420.8
2020-03-31,2335547554.200001
2020-04-01,1852811346.45
2020-04-02,2690679320.3
2020-04-03,2234093300.45
2020-04-06,2816946600.7
2020-04-07,4501504719.25
2020-04-08,2177946994.85
2020-04-09,4568638059.0
2020-04-10,2300366140.85
2020-04-13,2562187731.0
2020-04-14,2090814270.9
2020-04-15,3058410763.35
2020-04-16,2946299603.9
2020-04-17,1394950592.75
2020-04-20,1380480365.75
2020-04-21,2004477263.9
2020-04-22,1874960489.3
2020-04-23,1491680051.2
2020-04-24,1211180904.0
2020-04-27,776451803.6
2020-04-28,1959524380.3
2020-04-29,1360955283.75
2020-04-30,1556660860.9
2020-05-04,1138975268.45
2020-05-05,1060435681.5
2020-05-06,1179047699.85
2020-05-07,958549742.35
2020-05-08,965429749.95
2020-05-12,719283307.0
2020-05-13,1198629805.45
2020-05-14,989305185.45
2020-05-15,748585655.7
2020-05-18,887758081.85
2020-05-19,1055293149.05
2020-05-20,976931713.45
2020-05-21,1199523908.15
2020-05-22,736947771.95
2020-05-25,417466069.55
2020-05-26,1015103200.7
2020-05-27,1287902295.2
2020-05-28,1434052660.75
2020-05-29,1471491886.1
2020-06-01,1404515718.8
2020-06-02,1700680971.8
2020-06-03,1730421692.35
2020-06-04,1788951383.65
2020-06-05,1178618729.5
2020-06-08,1395256551.2
2020-06-09,1043110675.85
2020-06-10,855350224.7
2020-06-11,1356638526.15
2020-06-15,1052669030.45
2020-06-16,959110152.65
2020-06-17,914193318.9
2020-06-18,1180310959.0
2020-06-19,1922444938.0
2020-06-22,1299660296.85
2020-06-23,732281368.3
2020-06-25,929924700.5
2020-06-26,686078886.95
2020-06-29,682569632.6
2020-06-30,754505239.25
2020-07-02,765163418.9
2020-07-03,603510182.05
2020-07-06,929183566.65
2020-07-07,755561756.2
2020-07-08,1014592964.55
2020-07-09,901366630.05
2020-07-10,754910362.0
2020-07-13,765450568.4
2020-07-14,1291781690.9
2020-07-15,711928780.35
2020-07-16,505393099.45
2020-07-17,536432351.25
2020-07-20,3887416342.8
2020-07-21,5356322975.65
2020-07-22,1909088797.15
2020-07-23,1433513481.1
2020-07-24,1112095431.7
2020-07-27,3544192884.65
2020-07-28,1255526768.3
2020-07-29,1572952452.65
2020-07-30,1746401394.65
2020-07-31,1095743839.15
2020-08-03,2640953027.55
2020-08-04,1758379096.0
2020-08-05,7253518468.7
2020-08-06,3254746312.75
2020-08-07,3715065787.1
2020-08-10,1474899305.55
2020-08-11,2193169529.7
2020-08-12,1495584697.95
2020-08-13,1303649694.0
2020-08-14,943049561.6
2020-08-17,1360532248.65
2020-08-18,728402791.55
2020-08-19,677661803.3
2020-08-20,1074095806.65
2020-08-21,1265693416.4
2020-08-24,1491170718.6
2020-08-25,1303985308.35
2020-08-26,1138074254.8
2020-08-27,808870492.25
2020-08-28,543452277.15
2020-08-31,1062231833.45
2020-09-01,879727612.35
2020-09-02,1069672816.0
2020-09-03,1202169700.9
2020-09-04,738517413.85
2020-09-07,498809455.55
2020-09-08,935808962.55
2020-09-09,517167055.1
2020-09-10,865210497.35
2020-09-11,468069850.95
2020-09-14,873907135.35
2020-09-15,897742672.25
2020-09-16,793501236.8
2020-09-17,870344625.65
2020-09-18,795133630.75
2020-09-21,944957515.75
2020-09-22,1766978836.55
2020-09-23,946317060.65
2020-09-24,1214334217.85
2020-09-25,639802014.65
2020-09-28,632715935.3
2020-09-29,1152861540.2
2020-09-30,670473188.45
2020-10-01,482164010.8
2020-10-02,665644179.05
2020-10-05,499483503.15
2020-10-06,482216104.45
2020-10-07,795693241.3
2020-10-08,618626122.65
2020-10-09,463560004.75
2020-10-12,444534795.55
2020-10-13,403061683.7
2020-10-14,425559690.55
2020-10-15,819064901.65
2020-10-16,643403969.2
2020-10-19,679118589.25
2020-10-20,3564651813.8
2020-10-21,3130467467.45
2020-10-22,2247237088.4
2020-10-23,1360727445.2
2020-10-26,916579869.15
2020-10-27,802042622.55
2020-10-28,1168649301.35
2020-10-29,1278638819.2
2020-10-30,995555086.9
2020-11-02,802454874.8
2020-11-03,1133009736.45
2020-11-05,1353704999.15
2020-11-06,787069073.25
2020-11-09,2227259631.9
2020-11-10,1254123821.9
2020-11-11,2060325108.05
2020-11-12,3855408444.6
2020-11-13,3921926587.35
2020-11-16,3223368638.7
2020-11-17,2442726499.35
2020-11-18,1556731630.65
2020-11-19,979565962.05
2020-11-20,1261359108.75
2020-11-23,1166008128.0
2020-11-24,1158534339.9
2020-11-25,1897712850.3
2020-11-26,2650035241.4
2020-11-27,4167522501.85
2020-11-30,1668342028.65
2020-12-01,1122499838.35
2020-12-02,1257862463.95
2020-12-03,1756556529.2
2020-12-04,1515158375.7
2020-12-07,976865269.35
2020-12-08,981436821.65
2020-12-09,1176712936.6
2020-12-10,1810475469.6
2020-12-11,1357450556.35
2020-12-14,2440398742.0
2020-12-15,1485229388.75
2020-12-16,2466347963.6
2020-12-17,1863205630.85
2020-12-18,1131062740.1
2020-12-21,2176322548.35
2020-12-22,1036881843.65
2020-12-23,1254625383.3
2020-12-24,676633066.3
2020-12-25,375853818.6
2020-12-28,702235817.5
2020-12-29,630545923.85
2020-12-30,673135445.6
2021-01-04,914549701.85
2021-01-05,1102082784.3
2021-01-06,976682533.55
2021-01-08,1539974457.0
2021-01-11,2378880447.55
2021-01-12,2009167582.8
2021-01-13,1482782022.3
2021-01-14,1058014682.9
2021-01-15,3412889454.75
2021-01-18,1531602690.3
2021-01-19,1318168459.75
2021-01-20,961073181.2
2021-01-21,1448843543.05
2021-01-22,1250229937.85
2021-01-25,974142948.3
2021-01-26,698280481.65
2021-01-27,919874911.0
2021-01-28,1257202565.45
2021-01-29,817805630.7
2021-02-01,770417822.15
2021-02-02,1041117519.75
2021-02-03,837304980.0
2021-02-04,686291993.65
2021-02-05,1125067185.6
2021-02-08,767367746.75
2021-02-09,954871787.6
2021-02-10,634835427.2
2021-02-11,458692068.5
2021-02-12,750798193.1
2021-02-15,812603874.75
2021-02-16,595782198.05
2021-02-17,886071011.6
2021-02-18,956090032.4
2021-02-19,767723151.1
2021-02-20,115458940.1
2021-02-22,385149085.0
2021-02-24,620352413.25
2021-02-25,1379203784.1
2021-02-26,1250288399.65
2021-03-01,549488887.1
2021-03-02,739432957.75
2021-03-03,968477720.8
2021-03-04,1166908643.45
2021-03-05,965358936.35
2021-03-09,1564733742.3
2021-03-10,1017655078.95
2021-03-11,943072376.55
2021-03-12,489787465.6
2021-03-15,884248367.1
2021-03-16,741630750.35
2021-03-17,1003166104.35
2021-03-18,1000124956.25
2021-03-19,1051531956.3
2021-03-22,1131362183.55
2021-03-23,873355001.85
2021-03-24,524531222.8
2021-03-25,526069486.3
2021-03-26,462474451.0
2021-03-29,969284230.6
2021-03-30,1429378991.5
2021-03-31,7675764069.9
2021-04-01,4027067778.45
2021-04-02,1649323250.3
2021-04-05,3135339260.0
2021-04-06,4229155126.55
2021-04-07,2451176541.1
2021-04-08,2242377307.2
2021-04-09,1340874350.3
2021-04-12,1211060413.0
2021-04-13,2491209752.55
2021-04-14,3875319349.95
2021-04-15,1833631668.15
2021-04-16,2461879412.85
2021-04-19,2524982507.85
2021-04-20,6479612496.7
2021-04-21,3209997095.3
2021-04-22,2736606379.55
2021-04-23,9618114231.5
2021-04-26,5530143987.8
2021-04-27,3058009272.65
2021-04-28,3647054899.65
2021-04-29,3340622250.35
2021-04-30,3727843057.2
2021-05-04,7728791695.4
2021-05-05,4150192288.6
2021-05-06,2053865525.4
2021-05-07,3031816023.2
2021-05-10,3330038221.75
2021-05-11,4373764469.8
2021-05-12,4195138592.8
2021-05-13,3917015345.65
2021-05-14,2784527867.45
2021-05-17,5110050242.5
